	id	sentence1	sentence2	avg
1839	Oscar2_249	Celebració de les festes tradicionals catalanes: Castanyada, Dijous llarder, Sant Jordi.	• Celebració festes tradicionals: Castanyada, Santa Cecília; Nadal, Dijous Llarder, Pasqua i Sant Jordi.	3.0
1840	ACN2_1038	La possible llista unitària sobiranista per al 21-D omple les portades dels diaris	La victòria de Macron omple les portades dels diaris	1.33
1841	ACN2_742	La despesa del govern estatal es dispara per fer front a la crisi de la covid-19	Noves mesures del govern estatal per fer front a la pandèmia	2.0
1842	Viqui2_771	Alt Krenzlin és un municipi a l'estat alemany de Mecklemburg-Pomerània Occidental.	Leussow és un municipi a l'estat alemany de Mecklemburg-Pomerània Occidental.	3.25
1843	Oscar2_566	Quant ho tingueu tot ben remenat, afegiu-hi les clares a punt de neu.	Muntem les clares a punt de neu amb un pessic de sal.	2.0
1844	Oscar2_346	Muntem la nata amb les llavors vainilla.	Muntem la nata i la barregem amb la crema freda.	2.5
1845	ACN2_644	El nombre de vacants a Catalunya creix un 36% intermensual al setembre, segons Infojobs	El nombre de pernoctacions a Catalunya creix un 8,6% al novembre	1.67
1846	TE2_206	Ja sabeu que jo ho defenso, no val per gaire, però...	Ja sabeu que soc una egòlatra, oi?	0.33
1847	ACN2_239	Mor un motorista en un accident a l'N-IIa a Martorell	Mor un motorista en un accident a l'A-2 a l'alçada de Martorell	3.25
1848	Oscar2_64	Cal haver justificat, en el termini previst, qualsevol subvenció anteriorment atorgada per l'Ajuntament de Barcelona.	Haver justificat, en el termini previst, qualsevol subvenció anteriorment atorgada per l'Ajuntament de Barcelona i les seves entitats municipals.	3.5
1849	ACN2_891	Tres persones més han estat ateses per una crisi nerviosa i per inhalació lleu de fum	Dues persones han hagut de ser ateses per intoxicació lleu de fum	2.75
1850	Oscar2_184	Però això no és prou important.	Però no només això és important.	1.0
1851	Viqui2_463	Estan situades a uns 300 i 250 kilòmetres respectivament de la costa nord-oest de Gabon a Àfrica Occidental.	La República de Guinea-Bissau és a uns 900 km al sud-est de Cap Verd, a la costa d'Àfrica Occidental.	2.0
1852	ACN2_1087	La candidatura d’Albiach aposta perquè Podem Catalunya conflueixi però no es dissolgui amb altres forces	La líder de C’s a Catalunya rebutja afegir-se al “victimisme” de CDC i ERC perquè no se sap “si es pot repetir amb altres partits”	1.5
1853	ACN2_153	Protecció Civil activa la fase de prealerta del pla Neucat per la possibilitat de nevades demà a cotes baixes	Protecció Civil posa en prealerta el pla Neucat per la previsió de nevades en cotes baixes	4.25
1854	ACN2_989	Activat el Pla Alfa per risc alt d'incendi forestal a set comarques	Perill alt d'incendi forestal en quinze comarques catalanes	2.5
1855	ACN2_284	El president del govern espanyol i el líder de Podem s’han reunit durant dues hores i quart a La Moncloa	El líder de Cs s’ha reunit amb el president espanyol en funcions durant menys d’una hora a La Moncloa	2.75
1856	ACN2_6	La víctima és un home de 41 anys i era membre d'una germandat rocíera de Sant Adrià de Besòs	La víctima és un home de 41 anys i era membre de la germandat Pastora del Alba de Sant Adrià de Besòs	4.0
1857	ACN2_536	Mor la persona ferida crítica en el xoc múltiple de divendres a l'autopista AP-7, a Cerdanyola del Vallès	Una persona ferida greu en un accident múltiple a l'AP-7, a Sant Celoni	2.0
1858	Viqui2_46	Momo Sarr amb setze anys s'incorpora al Treviso a les seves categories inferiors, on va passar al primer equip en la temporada 2000/01.	Format en les categories inferiors de la Triestina, Cesare debuta amb el primer equip en la temporada 1952-1953.	2.0
1859	ACN2_210	El Palau de la Música viu un altre Concert de Sant Esteve amb els estels i la poesia com a protagonistes	El Palau de la Música viu un concert de Sant Esteve reivindicatiu i amb protagonisme de compositors catalans	2.75
1860	Viqui2_162	Després va obtenir un segon doctorat en economia al 1976 sota la supervisió de Gérard Debreu, un economista matemàtic, Premi Nobel d'economia.	Després va obtenir un segon doctorat en economia l'any 1976.	3.0
1861	Viqui2_591	Actualment ha estat restaurada i es troba en un estat de conservació molt bo.	L'estat de conservació és bo, ja que ha estat restaurada.	4.75
1862	TE2_87	"La forma en parella és la més comuna ""in vivo""."	La forma més comuna és arraulir-se.	1.67
1863	ACN2_700	Terradellas diu que CATmón i Ingman no han sufragat les despeses de Puigdemont a Bèlgica ni tampoc l'1-O	Montoro assegura que ni les despeses de l'1-O ni la manutenció de Puigdemont han sortit de diners públics	2.25
1864	Oscar2_102	El mot va ser encunyat per primera vegada al segle V aC pel grec Hipòcrates, el pare de la medicina.	El grec Hipòcrates (segle V aC) és considerat el pare de la medicina (τέχνη ιατρική).	2.25
1865	Viqui2_864	Eugeni Sierra i Ràfols (Barcelona, 11 de maig de 1919 – 11 de juliol de 1999) fou un botànic, il·lustrador i professor català.	Marià Ribas i Bertran (Mataró, 23 de juny de 1902 - 11 de setembre de 1996) fou un arqueòleg, historiador i dibuixant català.	2.25
1866	ACN2_1111	L’alcalde, regidors, mossos i veïns de Torredembarra, investigats per l’1-O arran d’una denúncia particular	Un jutge de Reus investiga l’alcalde, sis regidors i mitja dotzena de veïns per presumpta incitació a l’odi	2.0
1867	Viqui2_769	"També va escriure al diari ""War Zao"" (""Començament"")."	També va escriure per a la publicació The Tatler.	2.75
1868	Viqui2_425	El 1626 va començar els seus frescs en el Duomo de Piacenza.	Els seus frescos al Duomo van ser recuperats el 1870.	2.0
1869	ACN2_1097	Més de 6.000 persones participen en La Nit dels Museus a l'Hospitalet de Llobregat	Més de 30.000 persones visiten la fira Spannabis de Cornellà de Llobregat	1.33
1870	ACN2_137	L'hospital Santa Caterina posa en marxa una unitat per tractar la drepanocitosi, una anèmia hereditària	L'hospital Santa Caterina posa en marxa una unitat per tractar les uveïtis, la tercera causa de ceguesa	2.75
1871	Viqui2_222	És també al nord del Puig de Solana Carnissera.	És al nord-est del Puig del Caputxet.	2.25
1872	TE2_112	Els quatre vehicles accidentats han estat retirats al voral de la via.	Els cotxes ja han estat retirats de la via	3.67
1873	Viqui2_379	Al 1927 es va incorporar als claretians.	Al 1922 es va incorporar als claretians i al 1927 va ser ordenat sacerdot.	2.75
1874	ACN2_803	El PP porta el president del Senat al TC per admetre els juraments dels senadors de JxCat i ERC	El Tribunal Constitucional no admet el recurs dels senadors del PDeCAT i ERC contra la tramitació del 155	1.5
1875	ACN2_259	El Departament de Cultura crearà una nova línia d'ajuts pel rodatge de cinema en català	El Departament de Cultura obre una línia d'ajuts per promoure el català al cinema més enllà de les sales	2.5
1876	ACN2_1190	La proclamació d’independència, una resolució “sense efecte jurídic”	Rovira diu al Suprem que la declaració d’independència era una manifestació de “voluntat política” sense efecte	3.0
1877	Oscar2_691	En aquesta ocasió, compta amb entrevista i set en directe del DJ Difive, de Clipper's Sounds.	En aquesta ocasió, compta amb entrevista i set del DJ Alexandermain.	2.5
1878	TE2_8	Segons la companyia ferroviària, en aquest comboi hi ha uns 90 viatgers que hauran d'esperar que es restableixi la circulació de trens.	En el comboi implicat en el sinistre hi ha uns 90 viatgers que hauran d'esperar que es restableixi la circulació de trens	3.5
1879	ACN2_309	El PDeCAT demana la compareixença de la ministra Cospedal al Congrés	El PDeCAT demana la compareixença de la ministra Cospedal al Congrés i ERC també demana explicacions	3.0
1880	Viqui2_893	Can Marquic i Ca l'Espanyol són un conjunt d'edificis de Taradell (Osona) protegits com a Bé Cultural d'Interès Local.	Cal Moliner és un conjunt d'edificis de Taradell (Osona) protegit com a Bé Cultural d'Interès Local.	3.25
1881	Oscar2_709	Edifici de planta quadrada amb coberta de quatre vessants aràbiga.	Edifici aïllat i trapezoïdal de dues plantes i coberta de quatre vessants.	2.75
1882	Viqui2_386	Filla del gran duc Frederic Francesc II de Mecklenburg-Schwerin i de la princesa Augusta de Reuss-Köstritz nasqué el 14 de maig de 1854 al Ludwigslust.	Nascuda a Hildburghausen el dia 26 de març de 1826 essent filla del duc Josep I de Saxònia-Altenburg i de la duquessa Amàlia de Württemberg.	2.0
1883	TE2_155	La xifra total del pressupost municipal 2011, aprovat aquest dimecres en un ple extraordinari, és d' 11.380.464,73 euros.	El ple municipal de Llíria ha aprovat el pressupost municipal 2018, amb una xifra total de 21.269.365,01 €.	3.0
1884	ACN2_640	Un home mor atropellat per un turisme a la Roca del Vallès	Mor un home atropellat per un camió a l'AP-7 a la Roca del Vallès	3.0
1885	ACN2_206	El Sismògraf està organitzat pel Departament de Cultura i l'Ajuntament d'Olot alhora que compta amb el suport de la Diputació de Girona.	El MOT està organitzat per l'Ajuntament de Girona i l'Ajuntament d'Olot amb el suport de la Diputació de Girona i del Departament de Cultura de la Generalitat de Catalunya.	2.0
1886	Viqui2_281	Reconstruïda a partir de 1949, la ciutat és ara un important port i centre comercial i industrial.	La ciutat és un gran centre comercial i industrial.	3.0
1887	ACN2_1078	La investigació judicial sobre els atemptats continua sota secret de sumari i està dirigida pel magistrat Fernando Andreu.	La causa judicial continua sota secret de sumari	3.0
1888	ACN2_466	La nena de 8 anys que va morir mentre esperava una ambulància a Blanes va patir una sèpsia	Ferida greu una nena de 8 anys que va caure quan anava en parapent a Organyà	1.75
1889	Oscar2_121	Una comarca perfecte per fer excursions en família.	Una activitat ideal per fer en família.	1.5
1890	ACN2_630	Reñé registra la seva renúncia com a president de la Diputació de Lleida	Joan Reñé acorda amb la direcció del PDeCAT la seva renúncia a la presidència del partit a Lleida	2.0
1891	ACN2_43	El primer ministre belga rebaixa la tensió de la polèmica negant que hi hagi un conflicte diplomàtic entre Espanya i el seu país	El primer ministre belga nega que hi hagi un conflicte diplomàtic entre Espanya i Bèlgica	3.0
1892	ACN2_997	El jutge arxiva la causa contra dos joves per cremar fotos del Rei durant la Diada de Mallorca el 2016	L'Audiència Nacional arxiva la causa contra cinc independentistes per cremar fotos del rei durant la Diada	3.0
1893	Viqui2_905	L'anhidrocaïnita és un sulfat anhidre de potassi i magnesi, de fórmula química KMg(SO4)Cl.	La neighborita és un halur, un fluorur de sodi i magnesi, de fórmula química NaMgF3.	2.0
1894	Oscar2_17	Ja veurem el dia que hi anem tots, què fem.	Ja veurem què ens depara el dia...	0.0
1895	Oscar2_651	Si es prefereix es pot fer analcohòlic.	Si es prefereix es pot plantejar com a pre-constituent.	2.0
1896	Oscar2_110	Però a Madrid no són ni una cosa ni l'altra.	Però no és una cosa ni l'altra.	2.0
1897	ACN2_1131	L'ampliació de la depuradora de Figueres	Ampliació de la depuradora de Moià	3.0
1898	Viqui2_318	Vanderhorstia és un gènere de peixos de la família dels gòbids i de l'ordre dels perciformes.	Tridentiger és un gènere de peixos de la família dels gòbids i de l'ordre dels perciformes.	3.25
1899	ACN2_304	S'intensifica l'operatiu conjunt amb els Mossos d'Esquadra per evitar desplaçaments a segones residències	Els Mossos fan controls per evitar desplaçaments a les segones residències	3.0
1900	ACN2_902	La primera jornada d'aturades serà aquest diumenge	La primera sessió serà aquest dissabte i per primera vegada se n'organitzarà una segona el 7 de maig	1.5
1901	ACN2_635	A la passada edició, el Festival Sons del Món va rebre més de 10.500 espectadors.	Sons del Món tanca l'onzena edició amb 22.500 espectadors, un 10% més que l'any passat	2.0
1902	ACN2_1187	Neix un festival dedicat a les sèries	Neix a Lleida el 'desDeCasa Fest', un festival en streaming amb accent lleidatà	2.0
1903	Viqui2_353	A finals de 1920 és cofundador i primer director de l'Orfeó Badaloní.	Fou cofundador de l'Orfeó Badaloní el 1921.	3.0
1904	ACN2_27	Madrid continua al capdavant en nombre de contagis a tot l'Estat, amb 20.512 en els últims set dies	Madrid continua al capdavant en nombre de contagis a tot l'Estat, amb 17.509 en els últims set dies	3.0
1905	Viqui2_770	"El terme «alifàtic» prové del grec: ""aleiphar"" ('greix', 'oli')."	"El terme «estromatòlit» deriva del grec, ""strōma"" 'jaç'/'llit'/'catifa' i ""litho"", 'pedra'."	2.5
1906	Oscar2_40	En Cugat Comas repetirà com a Cap de Colla...	En Cugat Comas repetirà com a Cap de Colla i en Jordi Marquès agafarà la Presidència.	3.0
1907	Viqui2_682	El curs total és de 266 km. El principal afluent és el Belan.	El seu curs és de 130 km. El seu afluent principal és el Gaurang.	2.75
1908	ACN2_693	El PSC votarà a favor de la connexió del tramvia en el ple d'aquest divendres	ERC arriba a un acord amb Colau i donarà suport a la connexió del tramvia en el ple d'aquest divendres	3.0
1909	Viqui2_58	L'any 1995 es llicencià en ciències polítiques per la Universitat d'Aarhus a Dinamarca.	Es va doctorar en Ciències Biològiques a la Universitat d'Aarhus, Dinamarca, el 1997.	2.25
1910	Oscar2_333	El dia acabarà amb el Ball de Festa Major a càrrec del grup Banda Sonora i un DJ.	A 2/4 de 8 del vespre començarà el ball de Festa Major amb el grup Som-hi Band.	2.25
1911	Viqui2_405	La seva llengua presentava influències gregues i el seu alfabet, tot i que era parcialment grec, era un alfabet propi.	La seva llengua presentava influències gregues.	3.0
1912	Oscar2_698	Es deixa el de la dreta, que penetra a la vall d'Areste, per continuar pel de l'esquerra.	Es deixa la font a la dreta i es continua per la pista que travessa l'obaga de la Figa, es segueix paral·lel al torrent.	1.5
1913	ACN2_409	Acaba la remodelació d'alguns carrers i places del nucli antic d'Horta de Sant Joan	Comencen les obres de la segona fase de renovació dels carrers del nucli antic d'Horta de Sant Joan	1.75
1914	Oscar2_186	L'acord del Ple de l'Ajuntament s'ha publicat al Butlletí Oficial de la Província de Barcelona (BOPB) de 8 de juny de 2016.	La convocatòria s'ha publicat aquest divendres 8 de juny al Butlletí Oficial de la Província de Barcelona (BOPB).	2.25
